LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
4077,081110,001716,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.227:50010 is added to blk_1819242333025641948 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.107.227:50010', 'blk_1819242333025641948', '67108864']"
4078,081110,001716,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.1:50010 is added to blk_1522497833449657935 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.123.1:50010', 'blk_1522497833449657935', '67108864']"
4079,081110,001716,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.245:50010 is added to blk_8085128368624862282 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.194.245:50010', 'blk_8085128368624862282', '67108864']"
4080,081110,001716,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.191:50010 is added to blk_-2529105195220176690 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.42.191:50010', 'blk_-2529105195220176690', '67108864']"
4081,081110,001716,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000101_0/part-00101. blk_1938486520560051763,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000101_0/part-00101. blk_1938486520560051763']
4082,081110,001716,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000199_1/part-00199. blk_-6871917249224723318,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000199_1/part-00199. blk_-6871917249224723318']
4083,081110,001716,4680,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1819242333025641948 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['2', 'blk_1819242333025641948 terminating']"
4084,081110,001716,4680,INFO,dfs.DataNode$PacketResponder,Received block blk_1819242333025641948 of size 67108864 from /10.251.107.227,e3df2680,Received block <*> of size <*> from <*>,"['blk_1819242333025641948', '67108864', '/10.251.107.227']"
4085,081110,001716,4687,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1938486520560051763 src: /10.251.107.227:33409 dest: /10.251.107.227:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_1938486520560051763', '/10.251.107.227:33409', '/10.251.107.227:50010']"
4086,081110,001716,4712,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5300135969483648400 src: /10.250.7.96:56732 dest: /10.250.7.96:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-5300135969483648400', '/10.250.7.96:56732', '/10.250.7.96:50010']"
4087,081110,001716,4735,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-1785477252028217453 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['1', 'blk_-1785477252028217453 terminating']"
4088,081110,001716,4735,INFO,dfs.DataNode$PacketResponder,Received block blk_-1785477252028217453 of size 67108864 from /10.251.43.115,e3df2680,Received block <*> of size <*> from <*>,"['blk_-1785477252028217453', '67108864', '/10.251.43.115']"
4089,081110,001716,4739,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8085128368624862282 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['2', 'blk_8085128368624862282 terminating']"
4090,081110,001716,4739,INFO,dfs.DataNode$PacketResponder,Received block blk_8085128368624862282 of size 67108864 from /10.251.194.245,e3df2680,Received block <*> of size <*> from <*>,"['blk_8085128368624862282', '67108864', '/10.251.194.245']"
4091,081110,001716,4742,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2529105195220176690 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['1', 'blk_-2529105195220176690 terminating']"
4092,081110,001716,4742,INFO,dfs.DataNode$PacketResponder,Received block blk_-2529105195220176690 of size 67108864 from /10.250.6.223,e3df2680,Received block <*> of size <*> from <*>,"['blk_-2529105195220176690', '67108864', '/10.250.6.223']"
4093,081110,001716,4744,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2057290507877197927 src: /10.250.18.114:43443 dest: /10.250.18.114:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-2057290507877197927', '/10.250.18.114:43443', '/10.250.18.114:50010']"
4094,081110,001716,4746,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6871917249224723318 src: /10.251.194.245:52952 dest: /10.251.194.245:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-6871917249224723318', '/10.251.194.245:52952', '/10.251.194.245:50010']"
4095,081110,001716,4755,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8182251662256349682 src: /10.250.11.85:38114 dest: /10.250.11.85:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-8182251662256349682', '/10.250.11.85:38114', '/10.250.11.85:50010']"
4096,081110,001716,4756,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1819242333025641948 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['1', 'blk_1819242333025641948 terminating']"
4097,081110,001716,4756,INFO,dfs.DataNode$PacketResponder,Received block blk_1819242333025641948 of size 67108864 from /10.251.107.227,e3df2680,Received block <*> of size <*> from <*>,"['blk_1819242333025641948', '67108864', '/10.251.107.227']"
4098,081110,001716,4763,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5625711333231710626 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['2', 'blk_-5625711333231710626 terminating']"
4099,081110,001716,4763,INFO,dfs.DataNode$PacketResponder,Received block blk_-5625711333231710626 of size 67108864 from /10.251.194.213,e3df2680,Received block <*> of size <*> from <*>,"['blk_-5625711333231710626', '67108864', '/10.251.194.213']"
4100,081110,001716,4766,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2057290507877197927 src: /10.251.194.213:38441 dest: /10.251.194.213:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-2057290507877197927', '/10.251.194.213:38441', '/10.251.194.213:50010']"
4101,081110,001716,4768,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_1819242333025641948 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['0', 'blk_1819242333025641948 terminating']"
4102,081110,001716,4768,INFO,dfs.DataNode$PacketResponder,Received block blk_1819242333025641948 of size 67108864 from /10.251.111.37,e3df2680,Received block <*> of size <*> from <*>,"['blk_1819242333025641948', '67108864', '/10.251.111.37']"
4103,081110,001716,4772,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-150447904549506272 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['2', 'blk_-150447904549506272 terminating']"
4104,081110,001716,4772,INFO,dfs.DataNode$PacketResponder,Received block blk_-150447904549506272 of size 67108864 from /10.251.199.245,e3df2680,Received block <*> of size <*> from <*>,"['blk_-150447904549506272', '67108864', '/10.251.199.245']"
4105,081110,001716,4775,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7336327056584097143 src: /10.251.199.245:55309 dest: /10.251.199.245:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_7336327056584097143', '/10.251.199.245:55309', '/10.251.199.245:50010']"
4106,081110,001716,4776,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4734623591508699627 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['2', 'blk_-4734623591508699627 terminating']"
4107,081110,001716,4776,INFO,dfs.DataNode$PacketResponder,Received block blk_-4734623591508699627 of size 67108864 from /10.250.11.85,e3df2680,Received block <*> of size <*> from <*>,"['blk_-4734623591508699627', '67108864', '/10.250.11.85']"
4108,081110,001716,4779,INFO,dfs.DataNode$DataXceiver,Receiving block blk_829214879288301525 src: /10.250.11.85:52870 dest: /10.250.11.85:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_829214879288301525', '/10.250.11.85:52870', '/10.250.11.85:50010']"
4109,081110,001716,4780,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8182251662256349682 src: /10.250.6.223:37066 dest: /10.250.6.223:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-8182251662256349682', '/10.250.6.223:37066', '/10.250.6.223:50010']"
4110,081110,001716,4781,INFO,dfs.DataNode$DataXceiver,Receiving block blk_829214879288301525 src: /10.251.199.19:38533 dest: /10.251.199.19:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_829214879288301525', '/10.251.199.19:38533', '/10.251.199.19:50010']"
4111,081110,001716,4787,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1522497833449657935 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['1', 'blk_1522497833449657935 terminating']"
4112,081110,001716,4787,INFO,dfs.DataNode$PacketResponder,Received block blk_1522497833449657935 of size 67108864 from /10.251.123.1,e3df2680,Received block <*> of size <*> from <*>,"['blk_1522497833449657935', '67108864', '/10.251.123.1']"
4113,081110,001716,4793,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-150447904549506272 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['0', 'blk_-150447904549506272 terminating']"
4114,081110,001716,4793,INFO,dfs.DataNode$PacketResponder,Received block blk_-150447904549506272 of size 67108864 from /10.250.14.38,e3df2680,Received block <*> of size <*> from <*>,"['blk_-150447904549506272', '67108864', '/10.250.14.38']"
4115,081110,001716,4796,INFO,dfs.DataNode$DataXceiver,Receiving block blk_829214879288301525 src: /10.250.11.85:38089 dest: /10.250.11.85:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_829214879288301525', '/10.250.11.85:38089', '/10.250.11.85:50010']"
4116,081110,001716,4797,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_7825469703043683069 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['2', 'blk_7825469703043683069 terminating']"
4117,081110,001716,4797,INFO,dfs.DataNode$PacketResponder,Received block blk_7825469703043683069 of size 67108864 from /10.251.203.4,e3df2680,Received block <*> of size <*> from <*>,"['blk_7825469703043683069', '67108864', '/10.251.203.4']"
4118,081110,001716,4799,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-6347669768463036405 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['1', 'blk_-6347669768463036405 terminating']"
4119,081110,001716,4799,INFO,dfs.DataNode$PacketResponder,Received block blk_-6347669768463036405 of size 67108864 from /10.251.107.19,e3df2680,Received block <*> of size <*> from <*>,"['blk_-6347669768463036405', '67108864', '/10.251.107.19']"
4120,081110,001716,4802,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5300135969483648400 src: /10.251.203.4:38749 dest: /10.251.203.4:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-5300135969483648400', '/10.251.203.4:38749', '/10.251.203.4:50010']"
4121,081110,001716,4807,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-5589912523102845190 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['0', 'blk_-5589912523102845190 terminating']"
4122,081110,001716,4807,INFO,dfs.DataNode$PacketResponder,Received block blk_-5589912523102845190 of size 67108864 from /10.250.14.38,e3df2680,Received block <*> of size <*> from <*>,"['blk_-5589912523102845190', '67108864', '/10.250.14.38']"
4123,081110,001716,4813,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8085128368624862282 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['0', 'blk_8085128368624862282 terminating']"
4124,081110,001716,4813,INFO,dfs.DataNode$PacketResponder,Received block blk_8085128368624862282 of size 67108864 from /10.250.7.32,e3df2680,Received block <*> of size <*> from <*>,"['blk_8085128368624862282', '67108864', '/10.250.7.32']"
4125,081110,001716,4815,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4734623591508699627 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['1', 'blk_-4734623591508699627 terminating']"
4126,081110,001716,4815,INFO,dfs.DataNode$PacketResponder,Received block blk_-4734623591508699627 of size 67108864 from /10.250.11.85,e3df2680,Received block <*> of size <*> from <*>,"['blk_-4734623591508699627', '67108864', '/10.250.11.85']"
4127,081110,001716,4822,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3836696090492417553 src: /10.251.71.240:54375 dest: /10.251.71.240:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_3836696090492417553', '/10.251.71.240:54375', '/10.251.71.240:50010']"
4128,081110,001716,4834,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3949666499520362185 src: /10.251.106.50:49300 dest: /10.251.106.50:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_3949666499520362185', '/10.251.106.50:49300', '/10.251.106.50:50010']"
4129,081110,001716,4844,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6871917249224723318 src: /10.251.194.245:58906 dest: /10.251.194.245:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-6871917249224723318', '/10.251.194.245:58906', '/10.251.194.245:50010']"
4130,081110,001716,4846,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1785477252028217453 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['2', 'blk_-1785477252028217453 terminating']"
4131,081110,001716,4846,INFO,dfs.DataNode$PacketResponder,Received block blk_-1785477252028217453 of size 67108864 from /10.251.43.115,e3df2680,Received block <*> of size <*> from <*>,"['blk_-1785477252028217453', '67108864', '/10.251.43.115']"
4132,081110,001716,4849,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2057290507877197927 src: /10.251.194.213:37981 dest: /10.251.194.213:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-2057290507877197927', '/10.251.194.213:37981', '/10.251.194.213:50010']"
4133,081110,001716,4849,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5589912523102845190 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['1', 'blk_-5589912523102845190 terminating']"
4134,081110,001716,4849,INFO,dfs.DataNode$PacketResponder,Received block blk_-5589912523102845190 of size 67108864 from /10.250.7.32,e3df2680,Received block <*> of size <*> from <*>,"['blk_-5589912523102845190', '67108864', '/10.250.7.32']"
4135,081110,001716,4851,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5300135969483648400 src: /10.251.203.4:33117 dest: /10.251.203.4:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-5300135969483648400', '/10.251.203.4:33117', '/10.251.203.4:50010']"
4136,081110,001716,4851,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_1522497833449657935 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['0', 'blk_1522497833449657935 terminating']"
4137,081110,001716,4851,INFO,dfs.DataNode$PacketResponder,Received block blk_1522497833449657935 of size 67108864 from /10.251.125.237,e3df2680,Received block <*> of size <*> from <*>,"['blk_1522497833449657935', '67108864', '/10.251.125.237']"
4138,081110,001716,4853,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_7825469703043683069 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['0', 'blk_7825469703043683069 terminating']"
4139,081110,001716,4853,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-150447904549506272 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['1', 'blk_-150447904549506272 terminating']"
4140,081110,001716,4853,INFO,dfs.DataNode$PacketResponder,Received block blk_-150447904549506272 of size 67108864 from /10.251.199.245,e3df2680,Received block <*> of size <*> from <*>,"['blk_-150447904549506272', '67108864', '/10.251.199.245']"
4141,081110,001716,4853,INFO,dfs.DataNode$PacketResponder,Received block blk_7825469703043683069 of size 67108864 from /10.251.71.240,e3df2680,Received block <*> of size <*> from <*>,"['blk_7825469703043683069', '67108864', '/10.251.71.240']"
4142,081110,001716,4855,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4590034079826734559 src: /10.251.43.115:38934 dest: /10.251.43.115:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_4590034079826734559', '/10.251.43.115:38934', '/10.251.43.115:50010']"
4143,081110,001716,4855,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1785477252028217453 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['0', 'blk_-1785477252028217453 terminating']"
4144,081110,001716,4855,INFO,dfs.DataNode$PacketResponder,Received block blk_-1785477252028217453 of size 67108864 from /10.251.75.163,e3df2680,Received block <*> of size <*> from <*>,"['blk_-1785477252028217453', '67108864', '/10.251.75.163']"
4145,081110,001716,4863,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4590034079826734559 src: /10.250.10.176:45244 dest: /10.250.10.176:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_4590034079826734559', '/10.250.10.176:45244', '/10.250.10.176:50010']"
4146,081110,001716,4867,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-394755475503199498 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['0', 'blk_-394755475503199498 terminating']"
4147,081110,001716,4867,INFO,dfs.DataNode$PacketResponder,Received block blk_-394755475503199498 of size 67108864 from /10.250.17.177,e3df2680,Received block <*> of size <*> from <*>,"['blk_-394755475503199498', '67108864', '/10.250.17.177']"
4148,081110,001716,4875,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7336327056584097143 src: /10.251.199.245:50330 dest: /10.251.199.245:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_7336327056584097143', '/10.251.199.245:50330', '/10.251.199.245:50010']"
4149,081110,001716,4875,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5589912523102845190 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['2', 'blk_-5589912523102845190 terminating']"
